B1,I1,C1,P1,R1,F1,M1,B2,I2,C2,P2,R2,F2,M2,B3,I3,C3,P3,R3,F3,M3,B4,I4,C4,P4,R4,F4,M4,Y
0.301029996,2.485465763,0,0,2.017033339,0.301029996,3.263617013,0.301029996,0,1.679349038,-0.301029996,2.204119983,0,3.001568332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.354848975,0,-0.301029996,2.222716471,0,3.39624166,N
0,0,0,0,0,0,0,0,0,1.468107256,0,1.763427994,0,3.407626509,0,0,1.25013126,0,1.531478917,0,3.414484116,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.737342661,0,2.164352856,0,3.305544385,0,0.799712539,0,0,1.176091259,0,3.017196484,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644696903,0,0.301029996,1.544068044,0.301029996,3.806064905,0,0,2.656417654,0,1.740362689,0,3.610660163,N
0,0.495631288,0,0,1.51851394,0,2.662948622,0,0,0,0,0,0,0,0.301029996,3.377751804,0,-0.301029996,2.181843588,0,3.6787818,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.240240189,0,0.301029996,2.149219113,0.301029996,3.240240189,N
0,0,3.678499248,0,2.217483944,0,3.678499248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.700811059,0,0.477121255,1.72427587,0.477121255,3.648428849,0.477121255,0,1.940265091,-0.477121255,1.755874856,0,3.884747764,0,0,0,0,0,0,0,0,0,3.39707055,0,1.84509804,0,3.39707055,N
0,0,3.710217388,0,1.86332286,0,3.710217388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.673190234,0.301029996,1.919078092,0.301029996,3.670245853,0,0,3.494154594,0,2.181843588,0,3.494154594,0,0,0,0,0,0,0,N
0.477121255,0,3.47812563,-0.176091259,1.505149978,0.301029996,3.778236085,0.477121255,0,3.006015373,-0.477121255,2.152288344,0,3.483136628,0.301029996,1.992045725,2.144046682,0.301029996,1.431363764,0.602059991,3.757504082,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.001568332,0,2.117271296,0,3.001568332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.895972713,0,0.301029996,1.230448921,0.301029996,3.373093967,N
0,1.501795618,0,0,2.068185862,0,3.301136167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.698970004,1.755358134,1.353073769,-0.22184875,1.86332286,0.477121255,3.877845206,0,0,2.142132979,0,1.477121255,0,3.679763559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0.532614854,0,0,1.653212514,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68136802,0,0,1.342422681,0,3.68136802,N
0.301029996,0,3.454531791,0,1.505149978,0.301029996,4.327879898,0.602059991,2.177177587,2.12019834,-0.301029996,1.342422681,0.301029996,4.202145325,0,0,4.018345866,0.301029996,2.071882007,0.301029996,4.311550524,0,0,0,0,0,0,0,N
0.477121255,3.17356616,3.839854985,0,2.146128036,0.477121255,4.074278867,0.301029996,0,3.703346141,0,1.361727836,0.301029996,4.012769193,0.301029996,0,1.751633272,-0.301029996,0.77815125,0,3.626694535,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.118691333,0,0,2.184691431,0,3.118691333,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.483347223,0,0,1.176091259,0,3.708656505,0,0,0,0,0,0,0,0,0,3.885454931,0,1.903089987,0,3.885454931,N
0.301029996,3.089745848,0,-0.301029996,2.071882007,0,3.089745848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.569386076,0,-0.301029996,1.880813592,0,3.414484116,0,0,1.205547459,0,1.995635195,0,3.129826745,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.217774402,0,-0.301029996,2.167317335,0,3.217774402,0,0,0,0,0,0,0,N
0,1.116931321,0,0,1.913813852,0,3.108157396,0.301029996,0,3.106596513,-0.301029996,1.62324929,0,3.106596513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540075229,0,0,1.176091259,0,3.017196484,0,0,0,0,0,0,0,N
0,3.191974703,3.265008614,0.477121255,1.51851394,0.477121255,3.531055083,0,1.032669117,1.415134251,0.301029996,1.740362689,0.301029996,3.6729502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.048890959,0,0.301029996,1.959041392,0.301029996,3.445125214,0,0,1.01301587,0,2.149219113,0,3.139879086,0,0,0,0,0,0,0,0.602059991,3.096040554,1.176218042,-0.301029996,0.954242509,0.301029996,3.689814862,N
0,0,0,0,0,0,0,0,3.077703568,0,0,1.477121255,0,3.679763559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.437777464,0,0.301029996,1.838849091,0.301029996,3.493015918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,0,2.068185862,0,3.39707055,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.001568332,0,2.120573931,0,3.001568332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193772609,0,0,2.025305865,0,3.494802604,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.86171123,0,0,2.250420002,0.301029996,3.463771221,N
0,0,0,0,0,0,0,0.301029996,3.032397019,0,0,1.643452676,0.301029996,3.509518274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.90162508,0,-0.176091259,1.544068044,0.301029996,3.132074001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.408333676,0,0,1.633468456,0,3.408333676,N
0,0,0,0,0,0,0,0,1.200800633,0,0,1.342422681,0,3.407626509,0,0,0,0,0,0,0,0.301029996,0,1.931212421,-0.301029996,1.322219295,0,3.408333676,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52455465,0,0.477121255,2.173186268,0.477121255,3.52455465,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.705891041,0,-0.176091259,2.184691431,0.301029996,3.819834394,0,0,0,0,0,0,0,N
0.301029996,2.330006146,0,-0.301029996,1.51851394,0,3.409187392,0,0,3.407626509,0,0,0,3.407626509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.695584007,0,-0.301029996,2.021189299,0,3.172705261,0,3.193124598,0,0,1.301029996,0,3.193124598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.198522983,0,-0.301029996,2.152288344,0,4.043621024,N
0,3.723687452,0,0,1.880813592,0,3.723687452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.452928913,1.961567219,0,2.041392685,0.301029996,3.753958909,0,0,0,0,0,0,0,N
0,1.510688602,0,0,2.214843848,0,2.714808585,0,0,0,0,0,0,0,0.477121255,2.281205866,0,-0.477121255,1.959041392,0,3.395149218,0,0,0,0,0,0,0,N
0,1.913654589,0,0,2.204119983,0,3.214684585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.656417654,0,1.86332286,0,3.133538908,N
0,1.963530126,0.495404867,0.77815125,1.505149978,0.77815125,3.802939014,0,0,0,0,0,0,0,0,0,1.569611447,0,2.045322979,0,3.408460537,0,0.96592021,0,0,1.380211242,0,3.167317335,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.514830248,0,-0.301029996,1.531478917,0,3.444249174,0,0,0,0,0,0,0,N
0,1.807574477,0,0,2.195899652,0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.132866542,0,1.857332496,0,3.132866542,N
0,3.710217388,0,0,1.949390007,0,3.710217388,0,0,3.708656505,0,1.785329835,0,3.708656505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.712766344,3.133538908,0.477121255,1.86332286,0.477121255,3.778530907,0,0,0,0,0,0,0,0.301029996,0,2.064412056,0.176091259,1.886490725,0.477121255,3.716442866,0.301029996,0,3.400239409,0,1.633468456,0.301029996,3.563618222,N
0,0,3.098997634,0,1.230448921,0,3.098997634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,1.471330273,0,1.51851394,0,3.638647608,0,0,0,0,0,0,0,0,0,1.668404013,0,1.886490725,0,3.681241237,0,0,2.983868325,0,1.431363764,0,3.828966365,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.838805681,0,2.204119983,0,2.838805681,0,0,0,0,0,0,0,N
0.301029996,2.949390757,0,0.176091259,2.093421685,0.477121255,3.558234728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.055149606,0,0.698970004,1.959041392,0.698970004,4.018937433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.176091259,0,0,1.959041392,0,3.139879086,0,0,3.139879086,0,1.544068044,0,3.139879086,0,0,0,0,0,0,0,N
0.301029996,1.287332455,0,0,1.681241237,0.301029996,3.340410899,0,1.745853165,0.816747407,0.477121255,1.897627091,0.477121255,3.81122416,0,0,3.720751325,0,2.071882007,0,3.720751325,0.477121255,2.39624166,2.751394189,0,1.204119983,0.477121255,4.069104356,N
0,3.169302314,0,0,2.195899652,0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.602059991,3.495434478,0,-0.124938737,1.886490725,0.477121255,3.504589784,0,0,3.808674728,0.301029996,1.69019608,0.301029996,3.951666591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400329359,0,0.301029996,1.230448921,0.301029996,3.620437447,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.040892596,0,0,1.322219295,0,3.341922592,N
0,3.384758869,0,0,1.913813852,0,3.384758869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.39707055,0,-0.301029996,2.161368002,0,3.39707055,0,0,0,0,0,0,0,N
0,2.684964985,0,0,1.748188027,0,3.38393499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.233938144,0,2.123851641,0,3.233938144,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.847857287,0,0.301029996,2.243038049,0.301029996,2.847857287,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.201660545,0,-0.301029996,2.149219113,0,3.6787818,0,0,0,0,0,0,0,N
0,2.706289848,0,0,2.123851641,0,3.183411103,0,3.407626509,0,0,1.568201724,0,3.407626509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.704032602,1.22053252,0.903089987,0.84509804,0.903089987,3.77669792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.587575776,0,0,1.653212514,0,3.064697031,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979957039,0.301029996,2.033423755,0.301029996,3.457078293,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.470019712,0,0.301029996,2.021189299,0.301029996,3.470019712,N
0,0,0,0,0,0,0,0,3.245512668,0,0,1.954242509,0,3.245512668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,1.326402022,0,-0.301029996,1.591064607,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.268157915,0,0,1.431363764,0,3.268157915,0,0,0,0,0,0,0,N
0,2.015838581,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.378770989,0,1.934498451,0,3.378770989,N
0,3.390367187,0,0.301029996,2.117271296,0.301029996,3.390367187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.13008747,0,0,2.136720567,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.265848754,0,0,2.004321374,0,3.163475845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,1.840776319,0.477121255,1.886490725,0.477121255,3.853613544,0,0,3.461788282,0.301029996,2.012837225,0.301029996,3.762818277,0,0,0,0,0,0,0,0.477121255,0,2.905290168,0,1.322219295,0.477121255,4.13624239,N
0,3.26462429,0,0.301029996,2.045322979,0.301029996,3.26462429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0,2.139879086,0,3.138173761,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794480012,0,0,1.113943352,0,3.017196484,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.637470108,0,2.033423755,0,3.494802604,0,0,3.341922592,0,1.342422681,0,3.341922592,N
0,3.05608542,0,0.301029996,1.875061263,0.301029996,3.357115416,0,1.422842843,1.405816239,0.301029996,1.949390007,0.301029996,3.587563863,0,0,0,0,0,0,0,0,0,3.490480051,0.301029996,2.260071388,0.301029996,3.490480051,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594768646,0,2.033423755,0,3.071889901,N
0,0,0,0,0,0,0,0,1.157794352,0,0,1.949390007,0,3.130922206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.042138524,0,1.763427994,0,3.106596513,0,3.115372737,3.118691333,0.301029996,2.017033339,0.301029996,3.418065201,0,0,0,0,0,0,0,N
0.602059991,2.033218473,0,-0.124938737,1.973127854,0.477121255,3.84613183,0,0,3.140405056,0,2.045322979,0,3.140405056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.696444905,0,-0.301029996,2.146128036,0,3.17356616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,0,0.727159631,-0.301029996,1.531478917,0,3.679763559,0,0,1.627460565,0,1.698970004,0,3.741403917,0,0,2.174322309,0.301029996,1.568201724,0.301029996,4.011870052,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741720651,0,0.301029996,2,0.301029996,3.397104443,N
0,3.493004698,0,0,1.792391689,0,3.493004698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.510733465,0.981707385,-0.176091259,1.799340549,0.301029996,3.304507143,0,0,0,0,0,0,0,0.301029996,0,3.13245919,0,1.924279286,0.301029996,3.977557231,0,3.778278033,3.487021483,0.301029996,1.612783857,0.301029996,3.957651606,N
0,0,3.512484877,0,1.84509804,0,3.512484877,0,0,3.383745137,0,1.875061263,0,3.383745137,0,0,3.394222979,0,2.033423755,0,3.394222979,0,0,3.372919897,0,1.986771734,0,3.372919897,N
0,3.297643998,0,0,2.217483944,0,3.297643998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.445399565,0,0,1.944482672,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.315926935,0,0,2.214843848,0,3.315926935,0,0,0,0,0,0,0,N
0,3.371927343,0,0,2.133538908,0,3.371927343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35887688,0,2.10720997,0,3.35887688,N
0.477121255,2.953996211,2.739114422,0,1.913813852,0.477121255,3.901051039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.826680585,0,0.301029996,0.954242509,0.301029996,3.067229833,0,0.839148708,0,0,1.079181246,0,3.064457989,0,3.282543209,0,0.477121255,2.133538908,0.477121255,3.282543209,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.706871666,1.822210393,0.176091259,2.029383778,0.477121255,3.919371934,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841105225,0,0,1.633468456,0,3.318226479,0,3.408333676,3.130799164,0.301029996,1.556302501,0.301029996,3.592398835,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136951054,0,0,1.633468456,0,3.136951054,N
0,0,0,0,0,0,0,0,1.061656901,0,0,1.812913357,0,3.133538908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.794054895,1.59695077,0.698970004,1.919078092,0.698970004,3.93605683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602059991,2.251724719,0,-0.301029996,1.959041392,0.301029996,3.631935961,N
0.301029996,2.200468846,0,0,2.187520721,0.301029996,3.193833837,0,0,2.710415354,0,2.068185862,0,3.011445349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.917432756,0,-0.477121255,1.991226076,0,3.172705261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.016042646,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.153788186,0,-0.301029996,2.049218023,0,3.153788186,0.477121255,1.122322034,1.569318371,-0.176091259,1.851258349,0.301029996,3.596431956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.13008747,2.543091225,0.602059991,2.017033339,0.602059991,3.732147461,0,0,1.211726857,0,0.954242509,0,3.407626509,0,0,1.687327569,0,2.184691431,0,3.118691333,0,0,0,0,0,0,0,N
0.301029996,3.153788186,0,-0.301029996,2.113943352,0,3.153788186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,3.200960356,-0.301029996,2.127104798,0,3.200960356,N
1.176091259,2.797141826,3.501951696,-0.176091259,1.602059991,1,4.768419581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.543040257,0,0,1.959041392,0,3.506828085,0.301029996,0,3.850868922,-0.301029996,2.198657087,0,3.850868922,0,0,0,0,0,0,0,N
0,3.409187392,0,0,1.913813852,0,3.409187392,0,0,0,0,0,0,0,0,0,1.037907158,0,1.785329835,0,3.11345412,0.301029996,0,1.516239073,-0.301029996,1.531478917,0,3.408333676,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.503975139,0,0.301029996,2,0.301029996,3.423053232,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187795915,0,0,2.161368002,0,3.731863959,0,0,3.982398016,0,1.204119983,0,3.982398016,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053627141,0,0,0.903089987,0,3.29666519,N
0,3.17356616,0,0,2.155336037,0,3.17356616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.407626509,0,0,0,3.407626509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.408239965,0,0,0.698970004,0,3.408239965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,1.565250238,0,-0.301029996,2.146128036,0,2.996614002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,1.320584273,0,1.880813592,0,3.337617612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.356995562,0,2.130333768,0,3.356995562,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.137300608,0,0,2.056904851,0,3.137300608,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,2.927724531,-0.301029996,1.86923172,0,3.927724531,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,3.233216901,1.600000072,-0.176091259,0.477121255,0.301029996,3.987256884,N
0,1.24781939,0,0,1.544068044,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65270549,0,2.206825876,0,3.606947999,N
0,0.917478555,0,0,1.079181246,0,3.142787837,0,0,0,0,0,0,0,0,0,2.329279291,0,2.240549248,0,3.107430542,0,0,0,0,0,0,0,N
0.698970004,1.636414967,2.336371951,0,1.531478917,0.698970004,3.927268074,0,1.425968732,3.060184891,0.477121255,1.361727836,0.477121255,3.547273388,0.301029996,3.44667545,3.193124598,0,2.181843588,0.301029996,3.639176636,0.477121255,0,2.860958548,-0.176091259,1.556302501,0.301029996,3.477988576,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836810326,0,0,1.146128036,0,3.064697031,N
0,3.089745848,0,0,2.075546961,0,3.089745848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.13363656,1.0064196,0.602059991,0,0.602059991,3.63542392,0,0,0,0,0,0,0,0.301029996,0,2.767134089,-0.301029996,1.963787827,0,3.466104093,N
0,3.371927343,0,0,2.195899652,0,3.371927343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.163475845,0,0,2.045322979,0,3.163475845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19576132,3.35887688,0.301029996,2.10720997,0.301029996,3.585962523,N
0,1.448512582,0.604149544,0.698970004,1.740362689,0.698970004,3.601331506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.169302314,0,0,2.195899652,0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.419721329,0,0,2.209515015,0,3.419721329,0,0,3.822536169,0.301029996,1.991226076,0.301029996,3.822536169,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11916598,0.301029996,1.278753601,0.301029996,3.11916598,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.045222966,0,0,0.84509804,0,3.045222966,0,1.848124438,3.034074709,0.477121255,1.633468456,0.477121255,3.357390251,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.892742613,0,2.033423755,0,3.494802604,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.492432941,1.451040255,0,2.045322979,0.301029996,3.270584191,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,0,3.751993578,0,1.301029996,0.301029996,3.751993578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.538717326,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0,0,0,3.139879086,0,0,1.84509804,0,3.139879086,0,0,0,0,0,0,0,N
